delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
87462-33115-764068-150629-1494570-677618-1879677-1689751,30972-20215-64852-13455-118622-48896-246457-283942,4859-19756-74495-8746-16114-83218-18902-35791,3059-37677-36407-14998-65337-18585-8721-7960,2363-3591-31317-4489-14789-7152-24839-17333,1858-17300-22300-3126-7826-6842-32422-25518,1409-13844-19971-4795-9688-6142-33469-15788,941-9203-18061-2113-14202-9547-28253-11947,easy
33115-764068-150629-1494570-677618-1879677-1689751-557516,20215-64852-13455-118622-48896-246457-283942-36313,19756-74495-8746-16114-83218-18902-35791-21375,37677-36407-14998-65337-18585-8721-7960-12462,3591-31317-4489-14789-7152-24839-17333-36180,17300-22300-3126-7826-6842-32422-25518-12031,13844-19971-4795-9688-6142-33469-15788-10133,9203-18061-2113-14202-9547-28253-11947-13754,easy
764068-150629-1494570-677618-1879677-1689751-557516-735895,64852-13455-118622-48896-246457-283942-36313-310633,74495-8746-16114-83218-18902-35791-21375-11636,36407-14998-65337-18585-8721-7960-12462-22430,31317-4489-14789-7152-24839-17333-36180-24631,22300-3126-7826-6842-32422-25518-12031-20557,19971-4795-9688-6142-33469-15788-10133-10927,18061-2113-14202-9547-28253-11947-13754-13857,easy
150629-1494570-677618-1879677-1689751-557516-735895-310317,13455-118622-48896-246457-283942-36313-310633-24624,8746-16114-83218-18902-35791-21375-11636-5814,14998-65337-18585-8721-7960-12462-22430-12104,4489-14789-7152-24839-17333-36180-24631-5411,3126-7826-6842-32422-25518-12031-20557-5243,4795-9688-6142-33469-15788-10133-10927-2583,2113-14202-9547-28253-11947-13754-13857-4872,easy
1494570-677618-1879677-1689751-557516-735895-310317-1879752,118622-48896-246457-283942-36313-310633-24624-66461,16114-83218-18902-35791-21375-11636-5814-61364,65337-18585-8721-7960-12462-22430-12104-45701,14789-7152-24839-17333-36180-24631-5411-21455,7826-6842-32422-25518-12031-20557-5243-57016,9688-6142-33469-15788-10133-10927-2583-45268,14202-9547-28253-11947-13754-13857-4872-26411,easy
677618-1879677-1689751-557516-735895-310317-1879752-622499,48896-246457-283942-36313-310633-24624-66461-192651,83218-18902-35791-21375-11636-5814-61364-100792,18585-8721-7960-12462-22430-12104-45701-113835,7152-24839-17333-36180-24631-5411-21455-26463,6842-32422-25518-12031-20557-5243-57016-21978,6142-33469-15788-10133-10927-2583-45268-19399,9547-28253-11947-13754-13857-4872-26411-37447,easy
1879677-1689751-557516-735895-310317-1879752-622499-1189275,246457-283942-36313-310633-24624-66461-192651-154026,18902-35791-21375-11636-5814-61364-100792-5672,8721-7960-12462-22430-12104-45701-113835-10361,24839-17333-36180-24631-5411-21455-26463-6976,32422-25518-12031-20557-5243-57016-21978-8077,33469-15788-10133-10927-2583-45268-19399-4074,28253-11947-13754-13857-4872-26411-37447-3839,easy
738292-174561-927002-1499036-75737-616436-157861-1262381,132092-33352-312993-349938-16914-19670-7794-64563,5790-2549-12719-38880-4323-34741-144-33520,27384-1061-29436-24000-4879-29617-3791-21993,15245-1116-35517-12052-6645-14493-1099-15424,31253-4003-23302-13018-1719-11053-1417-31957,11551-2176-27095-8901-1022-7215-1625-9313,8024-1663-13848-8795-1952-13283-2021-7774,easy
174561-927002-1499036-75737-616436-157861-1262381-1647556,33352-312993-349938-16914-19670-7794-64563-68496,2549-12719-38880-4323-34741-144-33520-10431,1061-29436-24000-4879-29617-3791-21993-56876,1116-35517-12052-6645-14493-1099-15424-16708,4003-23302-13018-1719-11053-1417-31957-11917,2176-27095-8901-1022-7215-1625-9313-12814,1663-13848-8795-1952-13283-2021-7774-4365,easy
927002-1499036-75737-616436-157861-1262381-1647556-1046622,312993-349938-16914-19670-7794-64563-68496-305984,12719-38880-4323-34741-144-33520-10431-30826,29436-24000-4879-29617-3791-21993-56876-37169,35517-12052-6645-14493-1099-15424-16708-13850,23302-13018-1719-11053-1417-31957-11917-32672,27095-8901-1022-7215-1625-9313-12814-25907,13848-8795-1952-13283-2021-7774-4365-11720,easy
1499036-75737-616436-157861-1262381-1647556-1046622-404405,349938-16914-19670-7794-64563-68496-305984-262768,38880-4323-34741-144-33520-10431-30826-34918,24000-4879-29617-3791-21993-56876-37169-30027,12052-6645-14493-1099-15424-16708-13850-53821,13018-1719-11053-1417-31957-11917-32672-17362,8901-1022-7215-1625-9313-12814-25907-11620,8795-1952-13283-2021-7774-4365-11720-3160,easy
75737-616436-157861-1262381-1647556-1046622-404405-121676,16914-19670-7794-64563-68496-305984-262768-87733,4323-34741-144-33520-10431-30826-34918-2759,4879-29617-3791-21993-56876-37169-30027-16364,6645-14493-1099-15424-16708-13850-53821-12201,1719-11053-1417-31957-11917-32672-17362-9918,1022-7215-1625-9313-12814-25907-11620-6551,1952-13283-2021-7774-4365-11720-3160-4618,easy
616436-157861-1262381-1647556-1046622-404405-121676-206986,19670-7794-64563-68496-305984-262768-87733-377222,34741-144-33520-10431-30826-34918-2759-55735,29617-3791-21993-56876-37169-30027-16364-39971,14493-1099-15424-16708-13850-53821-12201-36619,11053-1417-31957-11917-32672-17362-9918-31419,7215-1625-9313-12814-25907-11620-6551-13836,13283-2021-7774-4365-11720-3160-4618-26480,easy
157861-1262381-1647556-1046622-404405-121676-206986-2128254,7794-64563-68496-305984-262768-87733-377222-197526,144-33520-10431-30826-34918-2759-55735-51610,3791-21993-56876-37169-30027-16364-39971-68390,1099-15424-16708-13850-53821-12201-36619-8619,1417-31957-11917-32672-17362-9918-31419-36729,1625-9313-12814-25907-11620-6551-13836-38022,2021-7774-4365-11720-3160-4618-26480-20892,easy
1262381-1647556-1046622-404405-121676-206986-2128254-435201,64563-68496-305984-262768-87733-377222-197526-55237,33520-10431-30826-34918-2759-55735-51610-5386,21993-56876-37169-30027-16364-39971-68390-10024,15424-16708-13850-53821-12201-36619-8619-18834,31957-11917-32672-17362-9918-31419-36729-7413,9313-12814-25907-11620-6551-13836-38022-4317,7774-4365-11720-3160-4618-26480-20892-3786,easy
1647556-1046622-404405-121676-206986-2128254-435201-958289,68496-305984-262768-87733-377222-197526-55237-34436,10431-30826-34918-2759-55735-51610-5386-27274,56876-37169-30027-16364-39971-68390-10024-27173,16708-13850-53821-12201-36619-8619-18834-58713,11917-32672-17362-9918-31419-36729-7413-18634,12814-25907-11620-6551-13836-38022-4317-26551,4365-11720-3160-4618-26480-20892-3786-24018,easy
1046622-404405-121676-206986-2128254-435201-958289-1811053,305984-262768-87733-377222-197526-55237-34436-97184,30826-34918-2759-55735-51610-5386-27274-81226,37169-30027-16364-39971-68390-10024-27173-12743,13850-53821-12201-36619-8619-18834-58713-49673,32672-17362-9918-31419-36729-7413-18634-58356,25907-11620-6551-13836-38022-4317-26551-31668,11720-3160-4618-26480-20892-3786-24018-6643,easy
404405-121676-206986-2128254-435201-958289-1811053-420383,262768-87733-377222-197526-55237-34436-97184-15896,34918-2759-55735-51610-5386-27274-81226-4529,30027-16364-39971-68390-10024-27173-12743-5065,53821-12201-36619-8619-18834-58713-49673-4371,17362-9918-31419-36729-7413-18634-58356-1686,11620-6551-13836-38022-4317-26551-31668-1672,3160-4618-26480-20892-3786-24018-6643-827,easy
121676-206986-2128254-435201-958289-1811053-420383-1280728,87733-377222-197526-55237-34436-97184-15896-237294,2759-55735-51610-5386-27274-81226-4529-52551,16364-39971-68390-10024-27173-12743-5065-14154,12201-36619-8619-18834-58713-49673-4371-21246,9918-31419-36729-7413-18634-58356-1686-9683,6551-13836-38022-4317-26551-31668-1672-12382,4618-26480-20892-3786-24018-6643-827-14366,easy
206986-2128254-435201-958289-1811053-420383-1280728-2053970,377222-197526-55237-34436-97184-15896-237294-66718,55735-51610-5386-27274-81226-4529-52551-10628,39971-68390-10024-27173-12743-5065-14154-41353,36619-8619-18834-58713-49673-4371-21246-7286,31419-36729-7413-18634-58356-1686-9683-16344,13836-38022-4317-26551-31668-1672-12382-12797,26480-20892-3786-24018-6643-827-14366-4541,easy
2128254-435201-958289-1811053-420383-1280728-2053970-750397,197526-55237-34436-97184-15896-237294-66718-162586,51610-5386-27274-81226-4529-52551-10628-66673,68390-10024-27173-12743-5065-14154-41353-65116,8619-18834-58713-49673-4371-21246-7286-45115,36729-7413-18634-58356-1686-9683-16344-15048,38022-4317-26551-31668-1672-12382-12797-28330,20892-3786-24018-6643-827-14366-4541-8559,easy
435201-958289-1811053-420383-1280728-2053970-750397-481779,55237-34436-97184-15896-237294-66718-162586-44883,5386-27274-81226-4529-52551-10628-66673-14187,10024-27173-12743-5065-14154-41353-65116-7438,18834-58713-49673-4371-21246-7286-45115-6663,7413-18634-58356-1686-9683-16344-15048-7438,4317-26551-31668-1672-12382-12797-28330-6731,3786-24018-6643-827-14366-4541-8559-9549,easy
958289-1811053-420383-1280728-2053970-750397-481779-659072,34436-97184-15896-237294-66718-162586-44883-69487,27274-81226-4529-52551-10628-66673-14187-12981,27173-12743-5065-14154-41353-65116-7438-83683,58713-49673-4371-21246-7286-45115-6663-29578,18634-58356-1686-9683-16344-15048-7438-24763,26551-31668-1672-12382-12797-28330-6731-28994,24018-6643-827-14366-4541-8559-9549-14347,easy
1811053-420383-1280728-2053970-750397-481779-659072-2250040,97184-15896-237294-66718-162586-44883-69487-236894,81226-4529-52551-10628-66673-14187-12981-154800,12743-5065-14154-41353-65116-7438-83683-141281,49673-4371-21246-7286-45115-6663-29578-61058,58356-1686-9683-16344-15048-7438-24763-17361,31668-1672-12382-12797-28330-6731-28994-21314,6643-827-14366-4541-8559-9549-14347-25252,easy
420383-1280728-2053970-750397-481779-659072-2250040-426265,15896-237294-66718-162586-44883-69487-236894-336832,4529-52551-10628-66673-14187-12981-154800-80481,5065-14154-41353-65116-7438-83683-141281-20442,4371-21246-7286-45115-6663-29578-61058-18809,1686-9683-16344-15048-7438-24763-17361-27362,1672-12382-12797-28330-6731-28994-21314-15434,827-14366-4541-8559-9549-14347-25252-17360,easy
1280728-2053970-750397-481779-659072-2250040-426265-1240312,237294-66718-162586-44883-69487-236894-336832-306492,52551-10628-66673-14187-12981-154800-80481-47442,14154-41353-65116-7438-83683-141281-20442-39758,21246-7286-45115-6663-29578-61058-18809-12988,9683-16344-15048-7438-24763-17361-27362-17242,12382-12797-28330-6731-28994-21314-15434-10628,14366-4541-8559-9549-14347-25252-17360-20569,easy
521058-1080282-1311024-1073216-574744-1265426-79514-1437210,654246-326946-111881-22202-400020-20000-25476-452562,229225-180392-31985-19326-244566-733-237-34023,8143-28340-17465-29644-309675-13603-6618-29986,46379-70230-26014-10710-100597-7883-3817-44537,69429-30928-13012-6086-60864-7912-2114-76394,21272-45707-8837-2584-161384-13391-2018-20128,119330-27007-14032-2722-54298-3063-1135-32425,easy
1080282-1311024-1073216-574744-1265426-79514-1437210-64849,326946-111881-22202-400020-20000-25476-452562-112412,180392-31985-19326-244566-733-237-34023-13560,28340-17465-29644-309675-13603-6618-29986-6796,70230-26014-10710-100597-7883-3817-44537-15563,30928-13012-6086-60864-7912-2114-76394-13778,45707-8837-2584-161384-13391-2018-20128-3957,27007-14032-2722-54298-3063-1135-32425-1349,easy
